Tweet,sentiment
"RT @DallasStars: Ben Bishop kept the Stars in this one tonight. We'll be in Los Angeles to play the Kings on Thursday.

#GoStars | @Lexus h…",1
"RT @DallasStars: Ben Bishop kept the Stars in this one tonight. We'll be in Los Angeles to play the Kings on Thursday.

#GoStars | @Lexus h…",1
"Ben Bishop kept the Stars in this one tonight. We'll be in Los Angeles to play the Kings on Thursday.

#GoStars | @Lexus https://t.co/EjJjCgnzRu",1
"RT @JFTC_Kings: That’s nine straight losses as the #LAKings fall to the surging Carolina Hurricanes, 6-1. Not even seeing Justin Williams a…",0
"Peter Koutroumpis editor@trianglesportsnet.com RALEIGH, N.C. –  The final score read 6-1 following the Carolina Hurricanes’ dominating finish over the Los Angeles Kings... https://t.co/4MR6YbhT3D",0
"That’s nine straight losses as the #LAKings fall to the surging Carolina Hurricanes, 6-1. Not even seeing Justin Williams again can make this loss feel any better.  https://t.co/VBZkLv8l5y",0
"Teuvo Teravainen had a goal and three assists for the Hurricanes, who handed the Kings their ninth straight loss, 6-1.

https://t.co/okVjCp3zIK",0
"Recap: If there’s such a thing as a costly five-goal win, the Hurricanes had it on Tuesday. What should have been an easy win over the Kings instead results in uncertainty after injuries to Justin Faulk, Micheal Ferland and potentially Andrei Svechnikov: https://t.co/jBG13x8JEF",1
"RT @CanesPR: For postgame notes, stats and audio following the Hurricanes' 6-1 win against the Los Angeles Kings on Tuesday, visit: https:/…",1
"For postgame notes, stats and audio following the Hurricanes' 6-1 win against the Los Angeles Kings on Tuesday, visit: https://t.co/dmyjK4vgsE",1
#Canes storm to dominating 6-1 win over #GoKingsGo to maintain playoff position. Post is open for reader comments with notes and recap to follow a bit later=&gt; https://t.co/jMLPHHPTL7,1
"Kings' losing streak reaches nine games in 6-1 loss to Hurricanes: Dougie Hamilton had two goals and an assist and the Carolina Hurricanes beat the Los Angeles Kings 6-1 Tuesday night. Teuvo Teravainen added a goal and three assists,… https://t.co/wMM5RGhScD TheResistance https://t.co/uHun3DGUFf",0
"@LuckyLuc_20 @Intimidator21 @jamied75 @AllTTV2015 @SotehPR @Joheavys @JoshuaBass91 @Dodgers @Bharper3407 Philadelphia: 4 major sports teams.  (Sixers, Eagles, Flyers, Phillies).        Los Angeles: 9 major sports teams. (Kings, Rams, Chargers, Angels, Ducks, Clippers, Lakers, Dodgers, Galaxy) I don’t see your argument?",0
Big win tonight with Ryan! — attending Carolina Hurricanes vs. Los Angeles Kings at PNC Arena https://t.co/gVfRiuQNqD,1
RT @PR_NHL: Explanation of Coach’s Challenge at 14:41 of second period in the @LAKings /@NHLCanes game. https://t.co/XHRCCdC8Vi #LAKvsCAR,1
RT @PR_NHL: Explanation of Coach’s Challenge at 14:41 of second period in the @LAKings /@NHLCanes game. https://t.co/XHRCCdC8Vi #LAKvsCAR,1
Explanation of Coach’s Challenge at 14:41 of second period in the @LAKings /@NHLCanes game. https://t.co/XHRCCdC8Vi #LAKvsCAR,1
"Dougie Hamilton of the Carolina Hurricanes is on Hat-Trick watch after netting 2 goals so far in a 6-0 game against the Los Angeles Kings. 

#BunchOfJerks #Canes",0
RT @trump_nhl: The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yo…,1
RT @NotDeadRyanDunn: Hi I'm the Los Angeles Kings and welcome to Jackass,1
RT @trump_nhl: The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yo…,1
RT @trump_nhl: The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yo…,1
"End 2: Canes 6, Kings 0

Hurricanes are just beating up on Los Angeles in every facet of the game. 

One negative for Carolina is Faulk and Ferland are both in the locker room with upper-body injuries",0
RT @trump_nhl: The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yo…,1
RT @trump_nhl: The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yo…,1
RT @trump_nhl: The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yo…,1
"The climbing Carolina Hurricanes are beginning to WIN which is the TOTAL OPPOSITE of the lackadaisical Los Angeles Kings. Yours truly does not like the bad logo Canes and has CLOSELY MONITORED their FAILURES for many years. Sadly, they are contending for the playoffs. Terrible!",0
Hi I'm the Los Angeles Kings and welcome to Jackass,1
"The Los Angeles Kings are playing like a team that doesn’t really like hockey.

Slavin, winds, fires and scores from above the left circle.

PPG

4-0 Carolina",1
"@c_ikeo16 @jodyscorner1 @ThaJay3Life @BoLIDE_CG The Los Angeles sports teams suck like The Dodgers,Rams,Kings, and Lakers. These teams are making the city of Los Angeles look bad right now!",0
"RT @MSmithCanes: It's a beautiful day in Raleigh for some hockey.

Preview: https://t.co/7Af9bk6Aa4
#Canes lineup: https://t.co/Qllb0xtcSH…",1
"We're at PNC Arena as the Carolina Hurricanes take the ice against the Los Angeles Kings.

Canes returning home from a two-game road trip. Carolina won both games",1
"@SenSchumer @senatemajldr Chuckie - you and your crew are the Kings of fraud; where shall we begin Cook County, IL; Brooklyn ,NY; Los Angeles, CA w/ 1.5 million illegals on the rolls; Minneapolis, MN; etc",0
"It's a beautiful day in Raleigh for some hockey.

Preview: https://t.co/7Af9bk6Aa4
#Canes lineup: https://t.co/Qllb0xtcSH https://t.co/2qWgT5lEez",1
"Watch live now : Carolina Hurricanes vs Los Angeles Kings (2019-02-26 19:00) - Free NHL Live Streams link on HD, Link AceStream, Link sopcast https://t.co/FQc1eu2Dx4 https://t.co/43D6LjRl5p",1
"The #LAKings look to avoid prolonging their eight game losing streak today, but they’re up against the red-hot Carolina Hurricanes, who are having the best February in franchise history. Good luck. https://t.co/7YHOzjXcS5",1
"@hockeyisaac surely if a team is a Playoff Team™ they can defeat the Los Angeles Kings, right",0
"Los Angeles Kings: Drew Doughty

Key piece to LA’s cup runs. Always in the Norris conversation. Iconic look. Who wouldn’t want him on their team? https://t.co/ZUGnIz4Yob",1
"RT @NHLdotcom: The Lightning reached 100 points this season and matched their record with their ninth straight win, 4-3 in a shootout again…",1
Up/Down: Kurtis MacDermid (D) | Ontario Reign -&gt; Los Angeles Kings | https://t.co/qsIZp857cw #NHL,1
"Gary Bettman is in town! Oh, and there’s a game tonight as well. (Indoors.) Come chat with us as the Canes host the Kings, and while you’re at it, say hello to the newest scribe on the CC crew! https://t.co/5Uqz2oeQdL",1
Up/Down: Michael Amadio (F) | Los Angeles Kings -&gt; Ontario Reign | https://t.co/bp4oPBLoC9 #AHL,1
"RT @JFTC_Kings: As the #LAKings failed to thrill us at the trade deadline, Michael looks to the nostalgia bank to get revved up in this wee…",0
"RT @JFTC_Kings: As the #LAKings failed to thrill us at the trade deadline, Michael looks to the nostalgia bank to get revved up in this wee…",0
"The Sacramento Kings (+Marvin Bagley, III) are closer to making the playoffs than the Los Angeles Lakers (+Lebron James). 😂",1
"The Hurricanes are 11-3-1 in their past 15 games. The Kings hope to end an eight-game losing streak (0-5-3). (7 p.m. ET; FS-W, FS-SE, https://t.co/yFcpGmLbfE) https://t.co/mbIE0uIBbW",1
Love basketball? Come watch the Sacramento Kings take on the Los Angeles Clippers on March 1! All Campus Rec community seating will be blocked together and participants will have exclusive access to a Q&amp;A with Kings players. 👑 Get discounted tickets now:  https://t.co/OwGa8ZzdrV https://t.co/ALotuWNGih,1
"The Los Angeles Kings have acquired a conditional third-round draft pick in the 2020 NFL Draft for trading defenseman Oscar Fantenberg. 
Story by: https://t.co/ZMt9Oz7eYQ
Tweet by: @kiera_peace 
Photo from: https://t.co/a7ZOE64kmB https://t.co/6FrHIk3lDX",1
"RT @JFTC_Kings: The #LAKings were well on their way to a blowout loss to Tampa Bay, but then someone woke up the kids. This is one where we…",0
"- Los Angeles Kings ML (3.24 &gt; 2.73) - [0.84u] | Model Prob: 36.66% vs. Book Prob: 30.86%

- Ottawa Senators ML (3.64 &gt; 3.55) - [0.25u] | Model Prob: 28.17% vs. Book Prob: 27.47% 

- Dallas Stars ML (2.75 &gt; 2.32) - [1.07u] | Model Prob: 43.18% vs. Book Prob: 36.36%",1
"On February 26, 2017, the Los Angeles Kings acquired goaltender Ben Bishop and a fifth round pick in the 2017 draft for goaltender Peter Budaj, defense prospect Erik Cernak, a 2017 seventh round pick, and a conditional pick in 2017 (not exercised).

https://t.co/P1oH0xwV41 https://t.co/SADO3Hqb0Y",1
"On February 26, 1973, the Los Angeles Kings acquired left winger Dan Maloney from the Chicago Black Hawks in exchange for center Ralph Backstrom.

Maloney, who was known for his toughness, appeared in 159 games with the @LAKings, scoring 46 goals, 109 points, and 296 PIMs. https://t.co/jmHjSqhUOc",0
LOS ANGELES GA/GF Avg. After a Lost (GA) 2.66  (GF) 2.94 #Kings,0
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"RT @MSmithCanes: Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Mae…",1
"Petr Mrazek, who has two shutouts in his last four starts, gets the nod in net tonight for the #Canes. Looks like Saku Maenalanen will be back in the lineup, also.
https://t.co/cvDnwAD0Ej",1
"RT @JFTC_Kings: The #LAKings were well on their way to a blowout loss to Tampa Bay, but then someone woke up the kids. This is one where we…",0
"The #LAKings were well on their way to a blowout loss to Tampa Bay, but then someone woke up the kids. This is one where we will take the point and smile. Your Game 62 Moral Victory Recap Awaits. https://t.co/SA8Sus0Frd",1
Lightning secure ninth straight win with 4-3 shootout victory over Kings https://t.co/5Yl8VjRPX7 via @RawCharge,1
LOS ANGELES as Road Underdogs  11 Win -18 Lost  (GF) 2.28 -  ( GA) 3  #Kings,1
RT @BBurnsNHL: Brown must convert to keep the Kings alive...he misses. #Bolts beat Los Angeles 4-3 in a shootout and extend their win strea…,1
Second and final meeting of the season between the Hurricanes and Kings tonight. Carolina got shutout 2-0 by Los Angeles at Staples Center on December 2. The Kings played last night and forced the Lightning to a shootout before losing 4-3 in Tampa.,0
"RT @FlyByKnite: Remaining strength of schedule and rank.

Los Angeles Clippers: .485 (21st) 
San Antonio Spurs: .490 (17th)
Sacramento King…",1
"RT @NHLdotcom: The Lightning reached 100 points this season and matched their record with their ninth straight win, 4-3 in a shootout again…",1
"The Lightning reached 100 points this season and matched their record with their ninth straight win, 4-3 in a shootout against the Kings. J.T. Miller tied it 3-3 in the third after three straight goals by L.A., which has lost eight in a row. https://t.co/5i6llbexI0",1
"The race to the playoffs starts in earnest tonight, with the trade deadline behind us and the Canes starting a two-game homestand against the woebegone Kings. Check the playoff race and preview tonight’s matchup ➡️ https://t.co/1VYkvn1XtV",0
"RT @FOXSportsFL: .@TBLightning reach 100-point mark, take down Kings in shootout for 9th straight win.

#GoBolts #NHL   

https://t.co/5Rgk…",1
Lightning secure ninth straight win with 4-3 shootout victory over Kings https://t.co/MOKBA4japu,1
RT @BBurnsNHL: Brown must convert to keep the Kings alive...he misses. #Bolts beat Los Angeles 4-3 in a shootout and extend their win strea…,1
"RT @FlyByKnite: Remaining strength of schedule and rank.

Los Angeles Clippers: .485 (21st) 
San Antonio Spurs: .490 (17th)
Sacramento King…",1
"Remaining strength of schedule and rank.

Los Angeles Clippers: .485 (21st) 
San Antonio Spurs: .490 (17th)
Sacramento Kings: .467 (27th)
Minnesota Timberwolves: .544 (2nd)
Los Angeles Lakers: .530 (8th)",1
"@dg_riff Sir, tonight's Sacramento loss at Minnesota may have been a bad loss for the Kings, but it was an even worse loss for the Lakers who gained no ground on SAC and are now TIED with the Timberwolves who have the tiebreaker over Los Angeles. IJS.",0
Lightning secure ninth straight win with 4-3 shootout victory over Kings https://t.co/s4r9egn2Ev #TampaBayLightning,1
Tampa Bay Lightning Warmups 2/25/19 vs Los Angeles Kings https://t.co/zwQpks8bF2 via @YouTube #bethethunder #GoBolts #nhl #hockey #tblightning #tampabaylightning #tampa #florida #tampabay #boltssocial #hondafansalute #tbsports #tbsportsopening #tbso,1
Tampa Bay Lightning Warmups 2/25/19 vs Los Angeles Kings https://t.co/bUJQAkEqUQ via @YouTube #bethethunder #GoBolts #nhl #hockey #tblightning #tampabaylightning #tampa #florida #tampabay #boltssocial #hondafansalute #tbsports #tbsportsopening #tbso,1
Lightning secure ninth straight win with 4-3 shootout victory over Kings #GoBolts #LAKvsTBL https://t.co/ReCN3iRgZY,1
Lightning secure ninth straight win with 4-3 shootout victory over Kings #LAKvsTBL #GoBolts https://t.co/btxuqeDrz3,1
"Lightning extend winning streak, defeat Kings in shootout https://t.co/AP9iAZt0hd via @NHLdotcom",1
"Lightning extend winning streak, defeat Kings in shootout https://t.co/KP1eLpBIbW via @NHLdotcom",1
"Kings rally before falling to Lightning in shootout, 4-3, for eighth straight loss: Nikita Kucherov, Steven Stamkos and Victor Hedman scored in the shootout and the NHL-leading Tampa Bay Lightning beat the Los Angeles Kings 4-3 for their… https://t.co/u9BK7wSwv2 TheResistance https://t.co/9De5l9ORxG",0
